scenario,year,zone,CAR,ARTIC,RIGID,VAN,CAR_AV,ARTIC_AV,RIGID_AV,VAN_AV,TOTAL
03-AdaptedFleet,2030,E07000154,2250562.34,64065.8,59724.38,386266.04,17363.47,536.9,451.67,3073.56,2782044.1599999997
03-AdaptedFleet,2030,E07000155,4384353.51,505959.65,218455.28,1113820.74,33119.64,3770.21,1298.48,8597.7,6269375.21
03-AdaptedFleet,2030,E07000156,1485830.9,56469.83,45078.9,267232.67,11123.79,503.33,323.73,2285.12,1868848.27
03-AdaptedFleet,2030,E07000150,449975.87,17658.15,20066.69,111400.63,3453.36,162.86,185.34,1039.77,603942.67
03-AdaptedFleet,2030,E07000151,4519748.64,618038.25,250637.52,1158222.37,34717.4,4764.71,1537.34,8916.49,6596582.72
03-AdaptedFleet,2030,E07000152,2133131.01,184072.89,96931.7,542421.36,16347.54,1571.2,621.28,4322.79,2979419.77
03-AdaptedFleet,2030,E07000153,2013457.13,210230.76,92888.87,516517.43,15708.79,1805.53,741.33,4018.63,2855368.4699999993
03-AdaptedFleet,2030,E06000056,6828621.73,626501.32,333251.78,1803097.39,51354.41,4919.93,2237.23,14245.99,9664229.780000001
03-AdaptedFleet,2030,E06000055,2527723.09,97975.43,83689.87,562392.41,18007.83,1028.87,763.79,4199.13,3295780.42
03-AdaptedFleet,2030,E07000242,2288934.4,44498.19,75108.35,563915.33,16737.54,480.38,534.82,4318.51,2994527.5199999996
03-AdaptedFleet,2030,E07000243,748061.24,12670.59,17327.91,157025.89,5552.61,77.99,148.75,1236.61,942101.59
03-AdaptedFleet,2030,E07000240,4814813.43,414277.97,212805.76,956258.18,35740.97,3085.12,1280.25,7449.19,6445710.87
03-AdaptedFleet,2030,E07000241,1683480.26,39100.89,59217.34,344056.57,13223.15,199.91,457.85,2693.59,2142429.56
03-AdaptedFleet,2030,E07000008,748967.57,28887.5,21221.14,173916.85,5548.07,182.99,88.22,1334.94,980147.2799999999
03-AdaptedFleet,2030,E07000009,1838133.0,150194.81,86391.89,491235.88,14092.18,1323.39,535.71,3596.18,2585503.04
03-AdaptedFleet,2030,E07000004,3433020.09,97791.98,107901.9,675813.3,25976.97,819.46,888.18,5226.5,4347438.38
03-AdaptedFleet,2030,E07000005,1813997.15,72314.96,71709.06,330382.74,13631.78,625.94,521.33,2370.91,2305553.8699999996
03-AdaptedFleet,2030,E07000006,4935541.7,208051.23,207161.02,902568.26,37877.85,1689.61,1730.52,6546.88,6301167.070000001
03-AdaptedFleet,2030,E07000007,3399255.32,133947.52,121905.36,729199.99,26787.44,1153.23,1015.04,5631.62,4418895.52
03-AdaptedFleet,2030,E07000011,4501685.41,583758.2,208064.38,934183.1,32996.93,4825.32,1178.93,7116.3,6273808.57
03-AdaptedFleet,2030,E07000012,5289388.38,449103.88,229387.67,1222660.29,38993.63,3574.47,1149.36,9602.33,7243860.01
03-AdaptedFleet,2030,E07000010,986448.04,73388.49,45223.46,224083.95,7198.09,789.98,447.11,1579.73,1339158.8499999999
03-AdaptedFleet,2030,E06000032,1146290.08,59447.9,37545.62,252998.01,8748.85,466.56,244.53,2102.81,1507844.3599999999
03-AdaptedFleet,2030,E06000030,3382225.07,195940.18,109167.84,741375.55,24906.35,1518.95,650.33,5867.78,4461652.05
03-AdaptedFleet,2030,E06000031,3096195.9,177441.87,99896.44,620060.08,22339.08,1396.1,732.14,4537.42,4022599.0300000003
03-AdaptedFleet,2030,E07000102,3402599.9,189913.32,150155.94,619544.1,26433.35,1654.82,1047.42,4625.86,4395974.71
03-AdaptedFleet,2030,E07000103,677165.96,2974.44,13492.02,129317.72,5150.32,17.18,113.46,1026.07,829257.1699999999
03-AdaptedFleet,2030,E07000099,2291472.24,55617.93,65336.04,423542.16,17565.98,492.87,434.08,3524.76,2857986.06
03-AdaptedFleet,2030,E07000095,803816.73,23536.89,37678.28,213163.05,6211.11,185.06,261.18,1810.68,1086662.98
03-AdaptedFleet,2030,E07000096,2340711.19,93061.16,81896.39,496253.11,17490.83,674.47,551.76,4108.52,3034747.43
03-AdaptedFleet,2030,E07000098,3092024.5,175969.06,142784.19,685590.73,22986.35,1276.03,1061.59,5408.23,4127100.68
03-AdaptedFleet,2040,E07000180,3071473.39,152494.15,141867.79,740149.73,251167.37,12057.53,10725.22,59341.73,4439276.91
03-AdaptedFleet,2040,E07000181,1568460.58,38113.74,58256.36,322930.21,126480.27,3892.17,4682.15,25271.6,2148087.08
03-AdaptedFleet,2040,E07000177,6039958.45,391934.18,257506.3,1282430.65,496188.49,30284.07,19865.17,102141.42,8620308.73
03-AdaptedFleet,2040,E07000178,877397.67,19228.53,23605.64,139133.3,71696.39,1639.34,2082.57,11448.5,1146231.9400000002
03-AdaptedFleet,2040,E07000179,4159992.12,166213.83,165035.81,831784.0,338017.84,13281.73,13735.46,66610.69,5754671.4799999995
03-AdaptedFleet,2040,E06000042,4832210.62,425185.23,186196.56,1011936.9,388187.89,35776.97,15299.83,80993.48,6975787.4799999995
03-AdaptedFleet,2040,E07000154,2378918.01,64368.53,61551.51,392352.66,193380.29,5475.05,4992.05,31917.5,3132955.5999999996
03-AdaptedFleet,2040,E07000155,4741320.15,531800.61,224013.72,1127044.8,384922.91,44535.91,18129.36,92042.66,7163810.120000001
03-AdaptedFleet,2040,E07000156,1542194.54,53646.13,42622.2,266237.23,125802.99,4386.48,3137.25,21649.41,2059676.23
03-AdaptedFleet,2040,E07000150,480718.34,17770.65,21152.44,118446.63,39725.93,1613.76,1815.94,10004.02,691247.7100000001
03-AdaptedFleet,2040,E07000151,4964213.42,644669.8,259347.07,1150584.7,401641.91,54659.03,21052.74,92899.29,7589067.96
03-AdaptedFleet,2040,E07000152,2147076.15,172050.9,90876.06,511950.39,176883.48,13674.71,7256.39,42064.02,3161832.1
03-AdaptedFleet,2040,E07000153,2076479.7,204876.63,94159.75,535283.94,170256.75,16787.78,7402.99,43991.99,3149239.5300000003
03-AdaptedFleet,2040,E06000056,7704856.42,675406.06,348675.81,1844687.07,620902.54,56395.53,28129.64,149514.59,11428567.66
03-AdaptedFleet,2040,E06000055,2756878.19,96741.95,86403.57,595358.95,225674.26,8289.04,6202.99,48445.12,3823994.0700000003
03-AdaptedFleet,2040,E07000242,2448887.98,44740.53,76848.59,597026.05,199236.74,3403.54,5814.17,50055.61,3426013.21
03-AdaptedFleet,2040,E07000243,776522.98,13579.27,17219.06,156813.25,62361.18,1080.11,1608.68,12478.09,1041662.6200000001
03-AdaptedFleet,2040,E07000240,5313053.22,453236.73,226205.84,978781.0,426716.95,37633.76,18252.76,79970.91,7533851.169999999
03-AdaptedFleet,2040,E07000241,1629984.31,43468.16,61577.73,343878.22,131208.14,3377.64,5571.34,27895.15,2246960.69
03-AdaptedFleet,2040,E07000008,812370.69,27657.04,21378.46,180678.3,66919.53,2262.47,1505.89,15052.68,1127825.06
03-AdaptedFleet,2040,E07000009,1941143.2,145433.97,86960.68,507103.78,156279.65,12255.45,6797.19,40547.15,2896521.07
03-AdaptedFleet,2040,E07000004,3739092.9,97926.46,115542.26,713200.55,303405.65,8450.75,8054.13,57142.25,5042814.95
03-AdaptedFleet,2040,E07000005,2005145.14,82985.07,81400.75,361383.94,161084.67,6667.91,6398.84,27935.79,2733002.11
03-AdaptedFleet,2040,E07000006,5634296.31,229849.83,221884.56,928297.33,456903.18,17901.09,17990.01,72953.13,7580075.4399999995
03-AdaptedFleet,2040,E07000007,3572790.56,138877.97,121499.0,713835.67,293080.73,11054.4,9865.77,57052.64,4918056.74
03-AdaptedFleet,2040,E07000011,4634469.67,561675.79,201396.08,916149.31,382491.08,45188.03,16119.23,73562.77,6831051.96
03-AdaptedFleet,2040,E07000012,5532551.72,423126.63,222673.46,1244969.96,452172.48,34024.66,18396.01,99908.42,8027823.34
03-AdaptedFleet,2040,E07000010,1054169.63,72910.04,46529.62,224337.61,86259.63,6643.76,3025.5,19330.9,1513206.69
03-AdaptedFleet,2040,E06000032,1273385.61,64771.5,39550.3,261627.35,102850.87,5336.34,2884.97,20736.59,1771143.5300000003
03-AdaptedFleet,2040,E06000030,3675544.79,206699.0,111602.75,761864.08,296763.02,16066.2,8580.7,61828.8,5138949.34
03-AdaptedFleet,2040,E06000031,3281246.63,169928.32,99112.25,632432.8,265801.8,13213.51,7902.54,51891.06,4521528.91
03-AdaptedFleet,2040,E07000102,3849062.27,216759.8,171251.47,686796.93,310493.25,17306.48,13212.02,53716.33,5318598.55
03-AdaptedFleet,2040,E07000103,736324.06,2965.79,13129.04,123963.49,60177.58,251.03,1053.49,10050.08,947914.56
03-AdaptedFleet,2040,E07000099,2269374.06,56909.18,66225.0,426123.82,183203.03,4289.8,5668.62,34623.1,3046416.61
03-AdaptedFleet,2040,E07000095,870233.11,23182.51,36631.54,220864.62,70766.51,1991.57,2800.96,18432.64,1244903.46
03-AdaptedFleet,2040,E07000096,2570708.7,100139.48,86411.51,521777.67,209101.6,8318.76,7311.07,43366.33,3547135.12
03-AdaptedFleet,2040,E07000098,3251884.53,185232.61,140469.25,666739.0,263027.2,15510.86,11370.83,54776.56,4589010.84
03-AdaptedFleet,2050,E07000180,2859394.33,138594.8,141409.52,755559.56,510655.88,24081.24,23725.67,131036.66,4584457.66
03-AdaptedFleet,2050,E07000181,1526531.4,35246.65,54985.53,321450.79,257554.66,5966.15,10110.7,55805.69,2267651.57
03-AdaptedFleet,2050,E07000177,5853191.21,359971.34,249861.71,1258402.6,1021630.11,62789.19,44089.65,215838.85,9065774.66
03-AdaptedFleet,2050,E07000178,839828.97,19495.47,22869.06,141028.83,146270.68,3162.27,4380.33,24193.66,1201229.27
03-AdaptedFleet,2050,E07000179,4179722.53,160135.16,161020.65,845581.09,715246.68,27503.84,28698.22,146484.8,6264392.97
03-AdaptedFleet,2050,E06000042,4831799.63,432288.26,187295.23,1018146.09,845598.06,76586.32,32064.85,179574.15,7603352.59
03-AdaptedFleet,2050,E07000154,2263520.94,62287.8,60832.64,393591.39,397110.87,11225.01,10833.2,69154.82,3268556.6699999995
03-AdaptedFleet,2050,E07000155,4591514.46,526945.28,224793.82,1126404.65,806604.43,94743.62,38894.41,196908.23,7606808.9
03-AdaptedFleet,2050,E07000156,1458152.12,50259.25,40297.22,259372.58,255980.86,8699.85,6845.25,46595.9,2126203.0300000003
03-AdaptedFleet,2050,E07000150,453069.93,16953.96,21390.73,122563.77,79984.68,2868.34,4122.65,21243.66,722197.72
03-AdaptedFleet,2050,E07000151,4792481.39,633209.67,255589.07,1118610.83,848980.5,113369.22,44502.7,197250.22,8003993.6
03-AdaptedFleet,2050,E07000152,2003524.78,158269.69,85865.43,504583.64,352560.0,27775.87,15460.62,89597.23,3237637.26
03-AdaptedFleet,2050,E07000153,1919206.91,191234.59,90494.69,529605.76,344350.75,33100.5,16694.27,92426.97,3217114.4400000004
03-AdaptedFleet,2050,E06000056,7742329.84,689818.99,351466.67,1865140.08,1357302.28,121666.72,59899.71,328491.25,12516115.54
03-AdaptedFleet,2050,E06000055,2681270.48,98303.02,84854.5,628083.63,471488.8,14977.3,15047.62,110049.79,4104075.1399999997
03-AdaptedFleet,2050,E07000242,2324524.16,40237.18,76837.64,615094.42,416358.41,7454.36,13738.36,103436.01,3597680.54
03-AdaptedFleet,2050,E07000243,770102.38,14119.66,17154.56,156135.32,135406.97,2352.38,2973.91,27365.59,1125610.77
03-AdaptedFleet,2050,E07000240,5201992.28,468686.31,233882.45,1004584.2,913213.56,82646.35,40302.86,176028.94,8121336.95
03-AdaptedFleet,2050,E07000241,1484241.4,45026.79,62470.19,344323.34,261324.15,7786.33,11136.92,59952.19,2276261.31
03-AdaptedFleet,2050,E07000008,784978.51,25329.17,21072.71,187530.33,142395.22,4681.77,3555.16,34025.0,1203567.8699999999
03-AdaptedFleet,2050,E07000009,1844140.89,136185.71,85985.06,511982.21,325573.33,24216.21,15159.52,90996.3,3034239.23
03-AdaptedFleet,2050,E07000004,3673614.11,89753.16,114812.69,733877.12,644709.4,15859.05,19902.6,126822.47,5419350.6
03-AdaptedFleet,2050,E07000005,2074443.28,91576.61,88259.68,389111.07,365757.19,15380.76,15850.13,69561.11,3109939.83
03-AdaptedFleet,2050,E07000006,5767611.51,241367.15,228364.89,951465.08,1011341.24,41540.3,40976.61,166966.94,8449633.72
03-AdaptedFleet,2050,E07000007,3569771.76,136974.91,117907.91,697954.62,626794.63,23258.03,21833.02,121214.85,5315709.73
03-AdaptedFleet,2050,E07000011,4380276.07,527520.56,192584.13,899021.75,776310.11,93032.9,33468.87,158707.97,7060922.360000001
03-AdaptedFleet,2050,E07000012,5223935.41,390993.81,216804.43,1273922.84,919986.2,68758.41,37057.64,226647.01,8358105.75
03-AdaptedFleet,2050,E07000010,1016660.76,71011.89,45121.46,225260.86,176646.18,12330.61,8033.76,41770.85,1596836.3699999999
03-AdaptedFleet,2050,E06000032,1291944.63,66398.28,39909.33,275068.03,228095.96,11568.28,6808.35,48272.28,1968065.1400000001
03-AdaptedFleet,2050,E06000030,3594461.69,211407.44,109500.36,757695.99,643651.29,36638.48,19285.22,135655.61,5508296.079999999
03-AdaptedFleet,2050,E06000031,3117981.42,159691.0,94896.3,630848.74,545268.39,28597.08,16557.3,111621.35,4705461.58
03-AdaptedFleet,2050,E07000102,3894614.52,237127.77,184805.15,740804.97,687405.98,39944.35,33575.37,130736.79,5949014.9
03-AdaptedFleet,2050,E07000103,722320.37,3359.22,13336.94,120285.26,129220.49,590.91,2285.65,21013.92,1012412.7599999999
03-AdaptedFleet,2050,E07000099,2200632.57,56474.76,66080.52,434075.54,384748.13,9388.61,11463.97,76703.39,3239567.4899999998
03-AdaptedFleet,2050,E07000095,848783.67,22838.37,36940.52,231295.36,150371.78,4131.7,6293.86,39051.16,1339706.42
03-AdaptedFleet,2050,E07000096,2485683.18,103023.07,90791.49,543849.66,438320.17,18250.09,15526.34,96657.21,3792101.21
03-AdaptedFleet,2050,E07000098,3104832.97,182684.79,136975.81,651122.61,544243.95,32547.44,23318.63,114427.12,4790153.32
04-BehavShiftPolicy,2015,E07000180,2488103.31,139431.74,110701.42,568522.75,0.0,0.0,0.0,0.0,3306759.2199999997
04-BehavShiftPolicy,2015,E07000181,1137466.17,31754.13,51915.14,287100.18,0.0,0.0,0.0,0.0,1508235.6199999999
04-BehavShiftPolicy,2015,E07000177,4569158.21,348641.87,214167.29,1195317.54,0.0,0.0,0.0,0.0,6327284.91
04-BehavShiftPolicy,2015,E07000178,669842.27,13947.18,20508.86,116247.34,0.0,0.0,0.0,0.0,820545.6500000001
04-BehavShiftPolicy,2015,E07000179,3012651.65,133909.03,137600.38,729314.28,0.0,0.0,0.0,0.0,4013475.34
04-BehavShiftPolicy,2015,E06000042,3213184.77,310925.45,154605.22,916754.17,0.0,0.0,0.0,0.0,4595469.61
04-BehavShiftPolicy,2015,E07000154,1813951.15,55458.18,52513.94,339617.03,0.0,0.0,0.0,0.0,2261540.3
04-BehavShiftPolicy,2015,E07000155,3352269.82,398226.3,180242.73,1028909.6,0.0,0.0,0.0,0.0,4959648.449999999
04-BehavShiftPolicy,2015,E07000156,1147236.91,50749.84,41316.85,232692.65,0.0,0.0,0.0,0.0,1471996.25
04-BehavShiftPolicy,2015,E07000150,327219.06,13739.09,15857.22,89231.31,0.0,0.0,0.0,0.0,446046.68000000005
04-BehavShiftPolicy,2015,E07000151,3393143.13,499598.58,210553.58,1107914.26,0.0,0.0,0.0,0.0,5211209.55
04-BehavShiftPolicy,2015,E07000152,1714945.34,169253.34,89471.67,493289.22,0.0,0.0,0.0,0.0,2466959.5700000003
04-BehavShiftPolicy,2015,E07000153,1562071.35,176280.56,75254.56,427021.51,0.0,0.0,0.0,0.0,2240627.98
04-BehavShiftPolicy,2015,E06000056,5045892.37,489347.79,273377.32,1620657.17,0.0,0.0,0.0,0.0,7429274.65
04-BehavShiftPolicy,2015,E06000055,1890045.19,80139.22,71002.32,465115.15,0.0,0.0,0.0,0.0,2506301.88
04-BehavShiftPolicy,2015,E07000242,1802504.04,36812.85,65370.69,491775.46,0.0,0.0,0.0,0.0,2396463.04
04-BehavShiftPolicy,2015,E07000243,669999.91,10355.75,15263.54,141125.97,0.0,0.0,0.0,0.0,836745.17
04-BehavShiftPolicy,2015,E07000240,3584051.44,323367.22,174649.24,887156.04,0.0,0.0,0.0,0.0,4969223.94
04-BehavShiftPolicy,2015,E07000241,1666298.43,30461.74,52588.52,329721.13,0.0,0.0,0.0,0.0,2079069.8199999998
04-BehavShiftPolicy,2015,E07000008,596865.91,27768.61,18827.05,153552.62,0.0,0.0,0.0,0.0,797014.19
04-BehavShiftPolicy,2015,E07000009,1493962.84,133587.71,75595.03,429816.35,0.0,0.0,0.0,0.0,2132961.93
04-BehavShiftPolicy,2015,E07000004,2487863.47,76091.84,88098.61,571063.96,0.0,0.0,0.0,0.0,3223117.88
04-BehavShiftPolicy,2015,E07000005,1400480.03,51425.58,50718.43,275384.85,0.0,0.0,0.0,0.0,1778008.8900000001
04-BehavShiftPolicy,2015,E07000006,3766765.32,157819.14,160819.47,821036.24,0.0,0.0,0.0,0.0,4906440.17
04-BehavShiftPolicy,2015,E07000007,2697192.92,110027.93,108874.58,687513.54,0.0,0.0,0.0,0.0,3603608.97
04-BehavShiftPolicy,2015,E07000011,3754862.81,532308.85,186545.95,857699.74,0.0,0.0,0.0,0.0,5331417.35
04-BehavShiftPolicy,2015,E07000012,4440611.51,422401.39,203198.56,1096615.25,0.0,0.0,0.0,0.0,6162826.709999999
04-BehavShiftPolicy,2015,E07000010,742236.75,62512.28,40854.67,200045.67,0.0,0.0,0.0,0.0,1045649.3700000001
04-BehavShiftPolicy,2015,E06000032,856098.89,46572.38,32039.63,235801.88,0.0,0.0,0.0,0.0,1170512.78
04-BehavShiftPolicy,2015,E06000030,2540377.97,156021.52,90468.74,644366.46,0.0,0.0,0.0,0.0,3431234.6900000004
04-BehavShiftPolicy,2015,E06000031,2362787.95,163015.8,87626.72,534165.53,0.0,0.0,0.0,0.0,3147596.0
04-BehavShiftPolicy,2015,E07000102,2511442.99,136367.4,105231.34,501580.32,0.0,0.0,0.0,0.0,3254622.0500000003
04-BehavShiftPolicy,2015,E07000103,509656.38,2735.58,11749.61,116339.19,0.0,0.0,0.0,0.0,640480.76
04-BehavShiftPolicy,2015,E07000099,2095230.17,48057.25,57904.09,389889.75,0.0,0.0,0.0,0.0,2591081.26
04-BehavShiftPolicy,2015,E07000095,674705.54,20003.24,33446.68,187889.75,0.0,0.0,0.0,0.0,916045.21
04-BehavShiftPolicy,2015,E07000096,1781058.82,71815.13,65576.7,420333.49,0.0,0.0,0.0,0.0,2338784.14
04-BehavShiftPolicy,2015,E07000098,2568605.1,145592.34,126499.87,666519.61,0.0,0.0,0.0,0.0,3507216.92
04-BehavShiftPolicy,2020,E07000180,2751507.96,151808.23,124153.91,625626.38,0.0,0.0,0.0,0.0,3653096.48
04-BehavShiftPolicy,2020,E07000181,1120889.78,30969.48,52249.32,292112.47,0.0,0.0,0.0,0.0,1496221.05
04-BehavShiftPolicy,2020,E07000177,4887940.51,370379.76,227155.41,1233334.57,0.0,0.0,0.0,0.0,6718810.25
04-BehavShiftPolicy,2020,E07000178,676074.08,15581.11,20880.84,119719.96,0.0,0.0,0.0,0.0,832255.99
04-BehavShiftPolicy,2020,E07000179,3113156.09,140742.63,141324.66,736143.06,0.0,0.0,0.0,0.0,4131366.44
04-BehavShiftPolicy,2020,E06000042,3467002.36,336594.75,160967.88,937059.3,0.0,0.0,0.0,0.0,4901624.29
04-BehavShiftPolicy,2020,E07000154,1910362.17,58513.24,55070.54,353493.75,0.0,0.0,0.0,0.0,2377439.6999999997
04-BehavShiftPolicy,2020,E07000155,3643521.29,432020.3,191343.75,1058101.5,0.0,0.0,0.0,0.0,5324986.84
04-BehavShiftPolicy,2020,E07000156,1230212.46,52490.94,42285.79,246230.04,0.0,0.0,0.0,0.0,1571219.23
04-BehavShiftPolicy,2020,E07000150,358926.46,14202.86,16776.27,94055.57,0.0,0.0,0.0,0.0,483961.16000000003
04-BehavShiftPolicy,2020,E07000151,3643964.16,535917.87,219372.72,1122903.59,0.0,0.0,0.0,0.0,5522158.34
04-BehavShiftPolicy,2020,E07000152,1849408.15,172753.7,92129.45,513519.4,0.0,0.0,0.0,0.0,2627810.6999999997
04-BehavShiftPolicy,2020,E07000153,1672739.45,183936.09,79752.02,449065.29,0.0,0.0,0.0,0.0,2385492.85
04-BehavShiftPolicy,2020,E06000056,5501746.88,534148.69,292586.32,1675767.08,0.0,0.0,0.0,0.0,8004248.970000001
04-BehavShiftPolicy,2020,E06000055,2078535.43,87374.43,74449.23,496020.44,0.0,0.0,0.0,0.0,2736379.53
04-BehavShiftPolicy,2020,E07000242,1912785.04,40194.82,69733.18,508815.37,0.0,0.0,0.0,0.0,2531528.41
04-BehavShiftPolicy,2020,E07000243,672875.18,11218.61,16159.73,145815.71,0.0,0.0,0.0,0.0,846069.23
04-BehavShiftPolicy,2020,E07000240,3909551.51,351905.48,185306.92,905260.82,0.0,0.0,0.0,0.0,5352024.73
04-BehavShiftPolicy,2020,E07000241,1586556.64,34116.6,53933.6,329956.87,0.0,0.0,0.0,0.0,2004563.71
04-BehavShiftPolicy,2020,E07000008,621280.54,27584.73,18664.1,158098.6,0.0,0.0,0.0,0.0,825627.97
04-BehavShiftPolicy,2020,E07000009,1552284.97,137959.37,78628.15,445234.08,0.0,0.0,0.0,0.0,2214106.57
04-BehavShiftPolicy,2020,E07000004,2822365.85,83715.47,94825.7,602650.0,0.0,0.0,0.0,0.0,3603557.0200000005
04-BehavShiftPolicy,2020,E07000005,1510279.43,59294.9,59164.32,292142.42,0.0,0.0,0.0,0.0,1920881.0699999998
04-BehavShiftPolicy,2020,E07000006,4071586.62,175878.8,179326.77,848147.09,0.0,0.0,0.0,0.0,5274939.28
04-BehavShiftPolicy,2020,E07000007,2930510.5,119661.83,112495.41,694675.12,0.0,0.0,0.0,0.0,3857342.8600000003
04-BehavShiftPolicy,2020,E07000011,3920778.83,549757.91,193427.4,890224.92,0.0,0.0,0.0,0.0,5554189.0600000005
04-BehavShiftPolicy,2020,E07000012,4553206.86,427812.46,207260.76,1122976.62,0.0,0.0,0.0,0.0,6311256.7
04-BehavShiftPolicy,2020,E07000010,819237.26,67029.63,42561.19,208390.2,0.0,0.0,0.0,0.0,1137218.28
04-BehavShiftPolicy,2020,E06000032,931628.7,50366.93,33223.72,239675.32,0.0,0.0,0.0,0.0,1254894.67
04-BehavShiftPolicy,2020,E06000030,2748830.47,169510.95,96261.97,672534.78,0.0,0.0,0.0,0.0,3687138.1700000004
04-BehavShiftPolicy,2020,E06000031,2552719.27,169503.19,93510.67,567747.0,0.0,0.0,0.0,0.0,3383480.13
04-BehavShiftPolicy,2020,E07000102,2781815.35,154889.53,123122.62,541287.2,0.0,0.0,0.0,0.0,3601114.6999999997
04-BehavShiftPolicy,2020,E07000103,559526.54,2736.98,12642.86,122129.04,0.0,0.0,0.0,0.0,697035.42
04-BehavShiftPolicy,2020,E07000099,2075657.93,49296.7,60943.78,395008.85,0.0,0.0,0.0,0.0,2580907.26
04-BehavShiftPolicy,2020,E07000095,690605.24,21331.33,35606.55,193135.7,0.0,0.0,0.0,0.0,940678.82
04-BehavShiftPolicy,2020,E07000096,1945483.06,77919.4,71158.82,444541.03,0.0,0.0,0.0,0.0,2539102.31
04-BehavShiftPolicy,2020,E07000098,2652302.83,153735.68,131089.94,665333.24,0.0,0.0,0.0,0.0,3602461.6900000004
04-BehavShiftPolicy,2030,E07000180,2496011.59,160282.74,136681.91,698750.34,20152.64,1284.61,1129.35,5298.61,3519591.79
04-BehavShiftPolicy,2030,E07000181,1368422.09,38587.67,58571.32,308451.92,10397.37,366.3,566.3,2244.66,1787607.63
04-BehavShiftPolicy,2030,E07000177,5036603.78,397869.68,246051.3,1249470.89,39169.05,2974.26,1902.63,8745.15,6982786.74
04-BehavShiftPolicy,2030,E07000178,628276.13,16250.86,20039.38,111141.77,4773.61,111.83,238.32,751.18,781583.08
04-BehavShiftPolicy,2030,E07000179,3483251.44,157139.99,151247.86,759257.6,25306.29,1327.97,1527.18,5536.94,4584595.27
04-BehavShiftPolicy,2030,E06000042,3514482.65,385910.82,175966.33,932456.64,27353.8,2773.07,1089.62,7202.63,5047235.56
04-BehavShiftPolicy,2030,E07000154,1642579.6,61133.13,55552.61,338293.44,12134.49,498.91,391.99,2445.79,2113029.96
04-BehavShiftPolicy,2030,E07000155,3800795.22,496044.52,218207.9,1095095.51,28389.18,3780.69,1762.94,7649.95,5651725.91
04-BehavShiftPolicy,2030,E07000156,1183841.11,56724.03,44879.44,260262.52,8736.84,448.04,355.33,1653.02,1556900.33
04-BehavShiftPolicy,2030,E07000150,331623.22,16798.65,18037.8,95329.66,2455.92,161.0,108.17,806.95,465321.37
04-BehavShiftPolicy,2030,E07000151,3941965.66,606945.38,248043.75,1135187.8,30101.1,4594.44,1542.18,8642.74,5977023.05
04-BehavShiftPolicy,2030,E07000152,1733461.45,181913.75,93057.53,529285.52,12261.29,1416.76,854.9,4147.22,2556398.42
04-BehavShiftPolicy,2030,E07000153,1592637.04,207520.85,90900.35,477991.12,11516.55,1784.21,475.72,3321.3,2386147.14
04-BehavShiftPolicy,2030,E06000056,5639724.61,616278.53,328307.54,1741968.15,44767.39,4512.52,2016.5,14026.27,8391601.51
04-BehavShiftPolicy,2030,E06000055,1934817.84,93543.23,80671.92,497889.96,14831.74,833.71,694.97,4020.81,2627304.18
04-BehavShiftPolicy,2030,E07000242,1767134.61,37877.46,65261.08,490515.87,14009.9,288.09,586.52,3394.75,2379068.28
04-BehavShiftPolicy,2030,E07000243,520470.96,12741.44,16596.17,132325.7,4322.73,110.25,93.26,1109.16,687769.67
04-BehavShiftPolicy,2030,E07000240,4199132.03,409525.37,208004.33,930859.68,33062.24,2904.17,1399.15,7487.46,5792374.43
04-BehavShiftPolicy,2030,E07000241,1252540.31,37524.9,54510.09,304361.3,10300.33,316.03,250.08,2297.73,1662100.77
04-BehavShiftPolicy,2030,E07000008,511235.53,28879.77,17871.04,145904.86,3757.68,170.68,109.71,1112.81,709042.0800000001
04-BehavShiftPolicy,2030,E07000009,1650771.69,148915.95,88015.97,478689.25,12017.86,953.25,398.55,3655.27,2383417.79
04-BehavShiftPolicy,2030,E07000004,2689437.97,91545.59,102194.86,619654.3,21235.21,675.52,586.78,4138.96,3529469.1900000004
04-BehavShiftPolicy,2030,E07000005,1523835.02,70771.82,69199.11,307148.17,11222.93,521.04,443.74,2347.48,1985489.31
04-BehavShiftPolicy,2030,E07000006,4501098.13,209377.14,202750.4,879488.16,34064.95,1667.26,1647.26,7101.83,5837195.13
04-BehavShiftPolicy,2030,E07000007,2794601.78,131675.92,115962.58,666633.49,20400.5,1123.46,1012.39,5291.87,3736701.9899999998
04-BehavShiftPolicy,2030,E07000011,3706350.12,580542.95,206987.65,918699.02,29129.11,4532.0,973.12,8393.9,5455607.87
04-BehavShiftPolicy,2030,E07000012,4454830.14,435708.14,220927.13,1166443.85,33280.88,3005.83,1385.99,9346.44,6324928.399999999
04-BehavShiftPolicy,2030,E07000010,816755.12,70996.62,43233.62,211945.41,6684.02,459.64,256.59,1694.83,1152025.85
04-BehavShiftPolicy,2030,E06000032,853392.73,58459.36,34508.29,221583.53,6679.19,406.87,212.57,1663.88,1176906.42
04-BehavShiftPolicy,2030,E06000030,2924340.53,191793.87,104448.35,681534.92,22827.36,1440.51,777.25,4891.11,3932053.9
04-BehavShiftPolicy,2030,E06000031,2333934.65,170325.85,90688.68,545783.65,18120.33,1361.84,722.58,4304.94,3165242.52
04-BehavShiftPolicy,2030,E07000102,3084078.53,187806.83,146458.98,591462.92,23876.03,1264.72,995.02,4980.27,4040923.3
